ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,referenceID,publishedInPage,publishedInYear,code,status,remarks,link
3847,3847,Ypsolophus basistriatus,"Walsingham, 1897",species,,Ypsolophus,,basistriatus,,3000,,,ICZN,,,
3848,3848,Dichomeris baxa,"Hodges, 1986",species,,Dichomeris,,baxa,,3001,,,ICZN,,,
3849,3850,Dichomeris beljaevi,"(Ponomarenko, 1998)",species,,Dichomeris,,beljaevi,,,,,ICZN,,,
3850,3850,Acanthophila (Acanthophila) beljaevi,"Ponomarenko, 1998",species,,Acanthophila,Acanthophila,beljaevi,,3002,,1998,ICZN,established,,
3851,3851,Dichomeris bifurca,"Li & Zheng, 1996",species,,Dichomeris,,bifurca,,3003,,,ICZN,,,
3852,3853,Dichomeris bilobella,"(Zeller, 1873)",species,,Dichomeris,,bilobella,,,,,ICZN,,,
3853,3853,Gelechia (Malacotricha) bilobella,"Zeller, 1873",species,,Gelechia,Malacotricha,bilobella,,3004,,,ICZN,,,
3854,3854,Dichomeris bimaculatus,"Liu & Qian, 1994",species,,Dichomeris,,bimaculatus,,3005,,,ICZN,,,
3855,3856,Dichomeris biplagata,"(Meyrick, 1931)",species,,Dichomeris,,biplagata,,,,,ICZN,,,
3856,3856,Catelaphris biplagata,"Meyrick, 1931",species,,Catelaphris,,biplagata,,3006,,,ICZN,,,
3857,3858,Dichomeris bipunctellus,"(Walsingham, 1882)",species,,Dichomeris,,bipunctellus,,,,,ICZN,,,
3858,3858,Ypsolophus bipunctellus,"Walsingham, 1882",species,,Ypsolophus,,bipunctellus,,3007,,,ICZN,,,
3859,3860,Dichomeris bisignellus,"(Snellen, 1885)",species,,Dichomeris,,bisignellus,,,,,ICZN,,Ponomarenko (pers. comm.) sp. rev.,
3860,3860,Ypsolophus bisignellus,"Snellen, 1885",species,,Ypsolophus,,bisignellus,,3008,,,ICZN,,,
3861,3861,Ypsolophus deltaspis,"Meyrick, 1905",species,,Ypsolophus,,deltaspis,,3009,,,ICZN,,,
3862,3862,Dichomeris bispotalis,"Walia & Wadhawan, [2005]",species,,Dichomeris,,bispotalis,,3010,,,ICZN,,,
3863,3864,Dichomeris bitinctella,"(Walker, 1864)",species,,Dichomeris,,bitinctella,,,,,ICZN,,,
3864,3864,Oecophora bitinctella,"Walker, 1864",species,,Oecophora,,bitinctella,,3011,,,ICZN,,,
3865,3865,Dichomeris blanchardorum,"Hodges, 1986",species,,Dichomeris,,blanchardorum,,3012,,,ICZN,,,
3866,3867,Dichomeris bodenheimeri,"(Rebel, 1926)",species,,Dichomeris,,bodenheimeri,,,,,ICZN,,,
3867,3867,Rhinosia bodenheimeri,"Rebel, 1926",species,,Rhinosia,,bodenheimeri,,3013,,,ICZN,,,
3868,3868,Dichomeris bolize,"Hodges, 1986",species,,Dichomeris,,bolize,,3014,,,ICZN,,,
3869,3869,Dichomeris bomiensis,"Li & Zheng, 1996",species,,Dichomeris,,bomiensis,,3015,,,ICZN,,,
3870,3870,Dichomeris brachygrapha,"Meyrick, 1920",species,,Dichomeris,,brachygrapha,,3016,,,ICZN,,,
3871,3871,Dichomeris brachymetra,"Meyrick, 1923",species,,Dichomeris,,brachymetra,,3017,,,ICZN,,,
3872,3872,Dichomeris brachyptila,"Meyrick, 1916",species,,Dichomeris,,brachyptila,,3018,,,ICZN,,,
3873,3873,Dichomeris brevicornuta,"Li, Zhen & Mey, 2013",species,,Dichomeris,,brevicornuta,,3019,,,ICZN,,,
3874,3874,Dichomeris bucinaria,"Park, 1996",species,,Dichomeris,,bucinaria,,3020,,,ICZN,,,
3875,3875,Dichomeris bulawskii,"Ponomarenko & Park, 1996",species,,Dichomeris,,bulawskii,,3021,,,ICZN,,,
3876,3877,Dichomeris byrsoxantha,"(Meyrick, 1918)",species,,Dichomeris,,byrsoxantha,,,,,ICZN,,,
3877,3877,Trichotaphe byrsoxantha,"Meyrick, 1918",species,,Trichotaphe,,byrsoxantha,,3022,,,ICZN,,,
3878,3878,Dichomeris cachrydias,"Meyrick, 1914",species,,Dichomeris,,cachrydias,,3023,,,ICZN,,,
3879,3880,Dichomeris caerulescens,"(Meyrick, 1913)",species,,Dichomeris,,caerulescens,,,,,ICZN,,,
3880,3880,Trichotaphe caerulescens,"Meyrick, 1913",species,,Trichotaphe,,caerulescens,,3024,,,ICZN,,,
3881,3881,Dichomeris caia,"Hodges, 1986",species,,Dichomeris,,caia,,3025,,,ICZN,,,
3882,3882,Dichomeris cambodiensis,"Park & Li, 2017",species,,Dichomeris,,cambodiensis,,3026,,,ICZN,,,
3883,3884,Dichomeris capillata,"(Walsingham, 1911)",species,,Dichomeris,,capillata,,,,,ICZN,,,
3884,3884,Anorthosia capillata,"Walsingham, 1911",species,,Anorthosia,,capillata,,3027,,,ICZN,,,
3885,3886,Dichomeris capnites,"(Meyrick, 1904)",species,,Dichomeris,,capnites,,,,,ICZN,,"Only one of the five syntypes in BMNH, unless four specimens labelled 'S. Australia, OBL. /91' are the missing ones from Mt Lofty.",
3886,3886,Ypsolophus capnites,"Meyrick, 1904",species,,Ypsolophus,,capnites,,3028,,,ICZN,,,
3887,3887,Dichomeris carinella,"Walsingham, 1911",species,,Dichomeris,,carinella,,3029,,,ICZN,,,
3888,3889,Dichomeris carycina,"(Meyrick, 1914)",species,,Dichomeris,,carycina,,,,,ICZN,,,
3889,3889,Trichotaphe carycina,"Meyrick, 1914",species,,Trichotaphe,,carycina,,3030,,,ICZN,,,
3890,3891,Dichomeris caryophragma,"(Meyrick, 1923)",species,,Dichomeris,,caryophragma,,,,,ICZN,,,
3891,3891,Myrophila caryophragma,"Meyrick, 1923",species,,Myrophila,,caryophragma,,3031,,,ICZN,,,
3892,3892,Myrophila cariophragma,"Gaede, 1937",species,,Myrophila,,cariophragma,,3032,,,ICZN,,,
3893,3894,Dichomeris caryoplecta,"(Meyrick, 1930)",species,,Dichomeris,,caryoplecta,,,,,ICZN,,,
3894,3894,Myrophila caryoplecta,"Meyrick, 1930",species,,Myrophila,,caryoplecta,,3033,,,ICZN,,,
3895,3896,Dichomeris castellana,"(Schmidt, 1941)",species,,Dichomeris,,castellana,,,,,ICZN,,,
3896,3896,Nothris castellana,"Schmidt, 1941",species,,Nothris,,castellana,,3034,,,ICZN,,,
3897,3898,Dichomeris caustonota,"(Meyrick, 1914)",species,,Dichomeris,,caustonota,,,,,ICZN,,,
3898,3898,Trichotaphe caustonota,"Meyrick, 1914",species,,Trichotaphe,,caustonota,,3035,,,ICZN,,,
3899,3900,Dichomeris cellaria,"(Meyrick, 1913)",species,,Dichomeris,,cellaria,,,,,ICZN,,,
3900,3900,Trichotaphe cellaria,"Meyrick, 1913",species,,Trichotaphe,,cellaria,,3036,,,ICZN,,,
3901,3902,Dichomeris centracma,"(Meyrick, 1923)",species,,Dichomeris,,centracma,,,,,ICZN,,,
3902,3902,Trichotaphe centracma,"Meyrick, 1923",species,,Trichotaphe,,centracma,,3037,,,ICZN,,,
3903,3903,Rhinosia richteri,"Amsel, 1959",species,,Rhinosia,,richteri,,3038,,,ICZN,,,
3904,3904,Dichomeris ceponoma,"Meyrick, 1918",species,,Dichomeris,,ceponoma,,3039,,,ICZN,,,
3905,3905,Cymotricha tetraschema,"Meyrick, 1931",species,,Cymotricha,,tetraschema,,3040,,,ICZN,,,
3906,3907,Dichomeris ceramoxantha,"(Meyrick, 1929)",species,,Dichomeris,,ceramoxantha,,,,,ICZN,,,
3907,3907,Thyrsomnestis ceramoxantha,"Meyrick, 1929",species,,Thyrsomnestis,,ceramoxantha,,3041,,,ICZN,,,
3908,3908,Dichomeris chalcophaea,"Meyrick, 1921",species,,Dichomeris,,chalcophaea,,3042,,,ICZN,,For a discrepancy in the Walsingham collection type number see Clarke 1969b: 20).,
3909,3910,Dichomeris chalinopis,"(Meyrick, 1935)",species,,Dichomeris,,chalinopis,,,,,ICZN,,,
3910,3910,Trichotaphe chalinopis,"Meyrick, 1935",species,,Trichotaphe,,chalinopis,,3043,,,ICZN,,,
3911,3912,Dichomeris chalybitis,"(Meyrick, 1920)",species,,Dichomeris,,chalybitis,,,,,ICZN,,,
3912,3912,Trichotaphe chalybitis,"Meyrick, 1920",species,,Trichotaphe,,chalybitis,,3044,,,ICZN,,,
3913,3914,Dichomeris charonaea,"(Meyrick, 1913)",species,,Dichomeris,,charonaea,,,,,ICZN,,,
3914,3914,Hypelictis charonaea,"Meyrick, 1913",species,,Hypelictis,,charonaea,,3045,,,ICZN,,,
3915,3916,Dichomeris chartaria,"(Meyrick, 1913)",species,,Dichomeris,,chartaria,,,,,ICZN,,,
3916,3916,Trichotaphe chartaria,"Meyrick, 1913",species,,Trichotaphe,,chartaria,,3046,,,ICZN,,,
3917,3918,Dichomeris chinganella,"(Christoph, 1882)",species,,Dichomeris,,chinganella,,,,,ICZN,,,
3918,3918,Nothris chinganella,"Christoph, 1882",species,,Nothris,,chinganella,,3047,,,ICZN,,,
3919,3919,Nothris fareasta,"Park, 1994",species,,Nothris,,fareasta,,3048,,,ICZN,,,
3920,3921,Dichomeris chlanidota,"(Meyrick, 1927)",species,,Dichomeris,,chlanidota,,,,,ICZN,,,
3921,3921,Trichotaphe chlanidota,"Meyrick, 1927",species,,Trichotaphe,,chlanidota,,3049,,,ICZN,,,
3922,3922,Cymotricha chlamidota,"Bradley, 1957",species,,Cymotricha,,chlamidota,,3050,,,ICZN,,,
3923,3923,Dichomeris chlorophracta,"Meyrick, 1921",species,,Dichomeris,,chlorophracta,,3051,,,ICZN,,,
3924,3924,Epicharta gnomonodes,"Meyrick, 1926",species,,Epicharta,,gnomonodes,,3052,,,ICZN,,,
3925,3925,Dichomeris christophi,"Ponomarenko & Mey, 2002",species,,Dichomeris,,christophi,,3053,,,ICZN,,,
3926,3927,Dichomeris cinctella,"(Walker, 1864)",species,,Dichomeris,,cinctella,,,,,ICZN,,,
3927,3927,Gelechia cinctella,"Walker, 1864",species,,Gelechia,,cinctella,,3054,,,ICZN,,,
3928,3928,Cymotricha subrutila,"Meyrick, 1923",species,,Cymotricha,,subrutila,,3055,,,ICZN,,,
3929,3930,Dichomeris cinereocervina,"(Walsingham, 1892)",species,,Dichomeris,,cinereocervina,,3056,,,ICZN,,,
3930,3930,Gelechia cinereocervina,"Walsingham, 1892",species,,Gelechia,,cinereocervina,,3057,,,ICZN,,,
3931,3932,Dichomeris cinnabarina,"(Meyrick, 1923)",species,,Dichomeris,,cinnabarina,,,,,ICZN,,,
3932,3932,Musurga cinnabarina,"Meyrick, 1923",species,,Musurga,,cinnabarina,,3058,,,ICZN,,,
3933,3934,Dichomeris cinnamicostella,"(Zeller, 1877)",species,,Dichomeris,,cinnamicostella,,,,,ICZN,,,
3934,3934,Epicorthylis cinnamicostella,"Zeller, 1877",species,,Epicorthylis,,cinnamicostella,,3059,,,ICZN,,,
