ID,nameID,remarks
2566,2566,"Lectotype ♂, BRAZIL: Amazonas, Parintins, x.1919 (Parish) (slide no. 6020, Clarke), designated by Clarke 1969a: 405, pl. 201, figs 3-3b. (BMNH)."
2568,2568,"Holotype ♀, GUYANA ('BRITISH GUIANA'): Bartica, i.1913 (Parish) (slide no. 6017, Clarke). (BMNH)."
2570,2570,"Holotype ♀, PANAMA: Panama, 7.x-26.xi.1881 (Walker). (BMNH)."
2571,2571,"Lectotype ♂, GUYANA ('BRITISH GUIANA'): Bartica, i.1913 (Parish), to be designated. (BMNH)."
2572,2572,"Type species: Chimericorsa nioloensis Varenne, Huemer & Nel, 2017, Revue Ass. roussillon. Ent. 26: 127, figs 1, 2, by original designation."
2573,2573,"Holotype ♂, FRANCE: Corsica, Haute-Corse, Sovenzia, Calacuccia, 960 m, 4.viii.2015 (Varenne) (slide no. JN29371) (RCTV, Nice)."
2574,2574,"Type species: Tinea luctificella Hübner, [1813], Samml. eur. Schmett. 8: pl. 45, fig. 312, by subsequent designation by Meyrick, 1925, Genera Insect. 184: 73."
2576,2576,"Type species: Oxycryptis attonita Meyrick, 1912, Trans. ent. Soc. Lond. 1911: 692, by monotypy."
2577,2577,"Type species: Euchionodes traditionis Clarke, 1950, J. Wash. Acad. Sci. 40: 285, figs 1, 5, by original designation."
2580,2580,"Holotype ♀, USA: Arizona, Phoenix, viii. (Kunze) (slide no. 8140). (USNM, no. 6378)."
2583,2583,"Holotype ♀, USA: Colorado, Glenwood Springs (unspecified) (slide no. 7838). (USNM, no. 6392)."
2588,2588,"Holotype ♂, USA: California, Mt Diablo, ex Quercus, 19.iv., em. 11.vi.1933 (Keifer). (CAS, San Francisco, no. 3773)."
2592,2592,"Holotype ♂, USA: Utah, Dividend, vi.1926 (unspecified) (slide no. 5711, Clarke). (BMNH)."
2593,2593,"Holotype ♂, USA: Washington State, Pullman, 24.iv.1926 (Clarke) (slide no. 10154). (USNM, no. 43451 (? 15610))."
2597,2597,"Holotype ♂, FRANCE: Corsica, Vizzavona, 11.vi.1899 (Walsingham, no. 84035) (slide no. 5048). (BMNH)."
2600,2600,"Holotype ♂, USA: Massachusetts, Woods Hole, viii.1917 (Forbes). (CUIC, Ithaca, no. 518)."
2602,2602,"Holotype ♂ [left-hand forewing only], USA: Connecticut, East River, 7-12.vii.1902 (Ely). (USNM, no. 12882)."
2604,2604,"Lectotype ♂, ECUADOR: Huigra, 4500 ft, vi.1914 (Parish) (slide no. 5773, Clarke), designated by Clarke 1969a: 438, pl. 218, figs 2-2b. (BMNH)."
2606,2606,"Lectotype ♂, USA: Arizona, Williams, 17.vii. (Barber) (slide no. 7860), designated by Hodges 1999: 195. (USNM, no. 6381)."
2610,2610,"Holotype ♂, COLOMBIA: San Antonio, 5800 ft, xi.1907 (unspecified) (slide no. 6219, Clarke). (BMNH)."
2614,2614,"Lectotype ♀, SPAIN: Granada, Sierra Nevada, Puerto del Lobo, 2180 m, 18.vii.1930 (Reisser) (slide no. 3023), designated by Sattler 1960a: 38. (NHM, Vienna)."
2618,2618,"Neotype ♂ [left-hand forewing missing], USA: Kentucky, (slide no. 7795), designated by Hodges 1999: 54. (USNM). Proposed as bicosto-maculella."
2626,2626,"Holotype ♂, USA: California, Sutter County, Marysville Buttes, ex Lupinus albifrons var., 2.v., em. 25.v.1928 (Keifer). (CAS, San Francisco, no. 3592)."
2627,2627,"Holotype ?, USA: California, San Francisco, sand dunes, ex Lupinus arboreus, 21.v., em. 28.vi.1927 (Keifer). (CAS, San Francisco, no. 3594)."
2628,2628,"Holotype ♂, USA: Washington State, San Juan County, Friday Harbor, 16.vii.1926 (Kinkaid). (USNM, no. 56270)."
2630,2630,"Holotype ♂, MEXICO: Guerrero, Amula, 6000 ft, viii.18?? (Smith) (slide no. 9247). (BMNH)."
2633,2633,"Lectotype ♀ [not ♂], MEXICO: Guerrero, Amula, 6000 ft, viii.18?? (Smith) (slide no. 9266), to be designated. (BMNH)."
2636,2636,"Lectotype ♂, COLOMBIA: Bogotá, 12.ii-27.v.1871 (Nolcken) (slide no. 7314), to be designated. (BMNH)."
2642,2642,"Lectotype ♂, CANADA: British Columbia, Kaslo, ex Ceanothus sanguineus, 21.vi.1903 (Dyar) (slide no. 15142), designated by Hodges 1999: 187, Brown & al. 2004: 31 (USNM, no. 7873 [not 7863]). [Hodges 1999: 187]"
2643,2643,"Holotype ♂, USA: California, Marin County, Mill Valley, ex Ceanothus thyrsiflorus, 16.iv., em. 13.v.1927 (Keifer). (CAS, San Francisco, no. 4180)."
2647,2647,"Holotype ♂, MEXICO: Mexico City, vi. (Gudmann). (NHM, Vienna)."
2649,2649,"Holotype ♂, USA: California, San Francisco, ex Quercus agrifolia, 19.v., em. 17.vi.1927 (Keifer). (CAS, San Francisco, no. 4182)."
2653,2653,"Holotype ♂, MEXICO: Guerrero, Amula, 6000 ft, viii.18?? (Smith) (slide no. 9256). (BMNH)."
2655,2655,"Holotype ♀, PERU: Lima, viii.1914 (Parish) (slide no. 5774, Clarke). (BMNH)."
2657,2657,"Lectotype ♂, GERMANY: Brandenburg, Frankfurt/Oder (Zeller) (slide no. 7163), designated by Huemer & Sattler 1995: 37. (BMNH)."
2658,2658,"Holotype, unspecified sex, CANADA: Labrador (Packard). (ANS, Philadelphia)."
2659,2659,"Holotype ♂, CANADA: Quebec (Belanger). (USNM, no. 5765)."
2660,2660,"Lectotype ♂, CANADA: Labrador, Strawberry Harbor, late vii. (Packard) (slide no. 3263, Hodges), designated by Hodges 1999: 217. (MCZ, Cambridge, Mass., no. 1563)."
2662,2662,"Lectotype ♀, MEXICO: Guerrero, Amula, 6000 ft, ix.18?? (Smith) (slide 9255), to be designated. (BMNH)."
2665,2665,"Holotype ♂, USA: California, Palm Springs, ex Eriogonum inflatum, em. 2.iv.1933 (Dammers). (USNM)."
2671,2671,"Lectotype ♂, USA: Arizona, Phoenix, viii. (Kunze) (slide no. 8054), designated by Hodges 1999: 95. (USNM, no. 6376)."
2674,2674,"Lectotype ♂, USA: Kentucky, ix. (Chambers) (slide unnumbered, Hodges), designated by Hodges 1999: 170. (MCZ, Cambridge, Mass., no. 1439)."
2675,2675,"Holotype ♂, USA: Texas, Dallas (Boll). (MCZ, Cambridge, Mass., no. 2981)."
2680,2680,"Lectotype ♂, POLAND: Zielona Góra, G?ogów ('Germany, Schlesien, Glogau'), vi. (Zeller) (slide no. 4926), designated by Huemer & Sattler 1995: 42. (BMNH)."
2681,2681,"Syntypes, unspecified sex, BRITISH ISLES: England, Devonshire (Bentley). (Not traced)."
2682,2682,"Syntype ♂, GERMANY: Niedersachsen, Braunschweig (Heinemann). (NL, Hannover)."
2683,2683,"Syntypes, 2, unspecified sex, LATVIA: Salaspils ('Kurtenhof'), 24.v. (Teich). (Not traced, probably lost)."
2684,2684,"Lectotype ?, ALGERIA: Tenied el Had ('Tenied et Haad') (unspecified), designated by Huemer & Sattler 1995: 42. (ZMHU, Berlin)."
2685,2685,"Holotype ?, TAJIKISTAN/KYRGYZSTAN: Alayskiy Khrebet ('Alaigebirge'), 3000 m, [1903] (Korb) (slide no. 91/220, Huemer). (MINGA, Bucharest)."
2687,2687,"Lectotype ?, ITALY: Sardinia, Aritzo, 27.vii.1936 (Amsel) (slide no. 91/299, Huemer), designated by Huemer & Sattler 1995: 42. (LN, Karlsruhe)."
2688,2688,"Lectotype ?, IRAN: Khorasan, Kuh-i-Mirabi, 2000 m, vii-viii.1938 (Kotzsch) (slide no. 1296, Toll), designated by Huemer & Sattler 1995: 42. (ISEA, Krakow)."
2689,2689,"Holotype ♀, MONGOLIA: Uvs, Uvs Nuur aimak, 50 km E of Ulaangom, 5.viii.1970 (Kerzhner) (slide no. 14761=91/293, Huemer). (ZIAN, St Petersburg)."
2693,2693,"Holotype ♂ [abdomen missing], WEST INDIES: Jamaica (Gosse). (BMNH)."
2696,2696,"Lectotype ♀ [not ♂], COLOMBIA: La Cumbre ('Crumbre'), 6600 ft, v.1914 (Parish) (slide no. 6060, Clarke), designated by Clarke 1969a: 441, pl. 219, figs 2-2c. (BMNH)."
2698,2698,"Lectotype ♂, COLOMBIA: La Cumbre ('Crumbre'), 6600 ft, v.1914 (Parish) (slide no. 5755, Clarke), designated by Clarke 1969a: 441, pl. 219, figs 3-3b. (BMNH)."
2701,2701,"Lectotype ♂, POLAND: Wa?brzych, Szczawno Zdrój ('Germany, Schlesien, Salzbrunn'), 18.vi.1834 (Zeller), designated by Huemer & Sattler 1995: 52. (BMNH)."
2710,2710,"Holotype ♀, USA: California, Los Angeles County, Laguna Beach (Baker) (slide no. 9900). (USNM, no. 14336)."
2713,2713,"Lectotype ♂, USA: Maine, Orono (Fernald) (slide no. 87136), designated by Hodges 1999: 229. (USNM)."
2716,2716,"Lectotype ♂, USA: Maryland, Montgomery County, Plummers I. (unspecified) (slide no. 8273), designated by Brown & al. 2004: 59 (‘holotype'). (USNM, no. 9795)."
2718,2718,"Lectotype ♀, USA: Missouri, Kirkwood, ex laurel oak, em. 9.vi.1878 (Murtfeldt) (slide no. RWH 560), designated by Hodges 1999: 50. (CUIC, Ithaca)."
2724,2724,"Holotype ♂, USA: California, Inyo County, Olancha, 19.vi. (Braun). (ANS, Philadelphia)."
2726,2726,"Lectotype ♂ [abdomen missing], BRITISH ISLES: England, Cheshire, New Brighton (Gregson), designated by Huemer & Sattler, 1995: 59. (BMNH)."
2727,2727,"Lectotype ♀, BRITISH ISLES: England, Cheshire, Liscard nr New Brighton, ix. (Gregson) (slide no. 4868), designated by Huemer & Sattler, 1995: 59. (BMNH)."
2728,2728,"Lectotype ♀ [abdomen missing], GERMANY: Bayern, Regensburg (Herrich-Schäffer), designated by Huemer & Sattler, 1995: 59. (ZMHU, Berlin)."
2729,2729,"Syntypes, unspecified sex, GERMANY: Baden-Württemberg, Lahr district, islands in river Rhein nr Wittenweier (Reutti). (Not traced)."
2730,2730,"Lectotype ♂, GERMANY: Niedersachsen, Braunschweig, em. 10.vii.1869 (Heinemann), designated by Huemer & Sattler, 1995: 60. (ZMHU, Berlin)."
2731,2731,"Syntypes, 1 ♂, 1 ♀, GERMANY: Baden-Württemberg, Lahr district, islands in river Rhein nr Wittenweier, 7.vi.1857 (Reutti). (Not traced)."
2732,2732,"Holotype, unspecified sex, LATVIA: Varpas ('Baldohn') (Teich). (Not traced, probably lost)."
2733,2733,"Holotype ♂, BELARUS: Vitebsk, 23.viii.1969 (Piskunov) (slide no. 11760). (ZIAN, St Petersburg)."
2736,2736,"Holotype ♂, USA: Kentucky (Chambers). (MCZ, Cambridge, Mass., no. 1469)."
2737,2737,"Syntypes, unspecified sex, USA: Rhode Island, Providence, larva on Carya tomentosa, em. vi. (Packard). (Not traced in USNM (Brown al. 2004: 21))."
2739,2739,"Syntypes, 2, unspecified sex, USA: Texas, Waco, vii. (Belfrage). (MCZ, Cambridge, Mass., no. 1446)."
2744,2744,"Lectotype, unspecified sex (damaged), USA: [Pennsylvania, Easton] (Clemens), designated by Hodges 1999: 59 (‘holotype'). (ANS, Philadelphia)."
2748,2748,"Lectotype ♀, USA: Texas, Brewster County, Alpine, 5000 ft, iv.1926 (slide no. 5712, Clarke), designated by Clarke 1969a: 450, pl. 219, figs 4-4c. (BMNH)."
2751,2751,"Lectotype ♂, ITALY: Südtirol, above Trafoi, road to Stelvio, 1500 m ('etwa 5000 ft'), late vii, early viii. (Frey), designated by Huemer & Sattler 1995: 47. (BMNH)."
2753,2753,"Lectotype ♂, USA: Texas, Fort Davis, 5000 ft, xi.1927 (unspecified) (slide no. 5759, Clarke), designated by Clarke 1969a: 442, pl. 220, figs 1-1b. (BMNH)."
2755,2755,"Lectotype ♀ [right-hand wings missing], USA: District of Columbia, ex Hibiscus moscheutos, em. 11.viii.1884 (Riley) (slide no. 7905), designated by Hodges 1999: 190. (USNM, no. 6383)."
2758,2758,"Lectotype ♂, SPAIN: Avila, Sierra de Gredos, Garganta de las Pozas, 1900 m, 16.vii.1934 (Reisser) (slide no. 3022a), designated by Sattler 1960a: 38. (NHM, Vienna)."
2762,2762,"Holotype ♂, SWITZERLAND: Ober-Engadin, Samedan ('Samaden'), second half vii. (Frey). (BMNH)."
2763,2763,"Lectotype ♀, SWITZERLAND: Ober-Engadin, vii. (Heinemann), designated by Huemer & Sattler 1995: 28. (BMNH)."
2765,2765,"Holotype ♂, NORWAY: Nordland, Saltdal, 7.viii.1881 (Schøyen) (slide no. ?). (NHMU, Oslo)."
2766,2766,"Holotype ♀ [not ♂], NORWAY: Opland, Dovre, Kongsvold, 8.vii.1921 [not 10.vii.!] (Grønlien) (slide no. 179d, Sattler). (NHMU, Oslo)."
2768,2768,"Lectotype ?, NORWAY: Opland, Dovre, Kongsvold, 25.vii.1922 (Barca), designated by Huemer & Sattler 1995: 28. (NHMU, Oslo)."
2769,2769,"Lectotype ♂, GERMANY: Bayern, Ammerwald, Frieder, 1700-2000 m, 23-30.vii.1948 (Daniel) (slide no. ?), designated by Huemer & Sattler 1995: 28. (ZSM, Munich)."
2773,2773,"Lectotype ♀ [not ♂], CHILE: Llanquihue, Peulla, 12-13.xii.1926 (unspecified) (slide no. 6178, Clarke), designated by Clarke 1969a: 442, pl. 220, figs 2-2b (‘type'). (BMNH)."
2775,2775,"Lectotype ♀, GERMANY: Mecklenburg (Mussehl) (slide no. 1962B, Svensson), designated by Huemer & Sattler, 1995: 66 (Chionodes). (ZMHU, Berlin)."
2777,2777,"Holotype ♂ [abdomen missing], LATVIA: Dubulti ('Dubbeln') (Teich). (BMNH)."
2785,2785,"Holotype ♂ [abdomen missing], USA: Wyoming, Rock Springs (Kincaid). (USNM, no. 9895)."
2786,2786,"Holotype ♂, USA: California, Los Angeles County, Laguna Beach (Baker) (slide no. 8127). (USNM, no. 14335)."
2787,2787,"Holotype ?, USA: California, San Diego County, San Diego, La Puerta, vii. (Wright & Field) (slide no. 6116). (USNM, no. 15609)."
2788,2788,"Lectotype ♂, USA: California, Venice, viii.1918 (unspecified) (slide no. 5776, Clarke), designated by Clarke 1969a: 438, pl. 218, figs 3-3b. (BMNH)."
2789,2789,"Lectotype ♂, USA: New Mexico, Bent, 7000 ft, vii.1927 (unspecified) (slide no. 5777, Clarke), designated by designated by Clarke 1969a: 441, pl. 221, figs 2-2b. (BMNH)."
2790,2790,"Holotype ♂, USA: Texas, Eagle Pass, ex Atriplex acanthocarpa, em.18.v.1938 (Hitchcock). (USNM, no. 58238)."
2794,2794,"Lectotype ♂, PERU: Lima Dept., Chosica, 2800 ft, vii.1914 (Parish) (slide no. 5778, Clarke), designated by Clarke 1969a: 442, pl. 220, figs 3-3b. (BMNH)."
2799,2799,"Holotype ♂, COSTA RICA: Orosi, 5000 ft (unspecified). (NHM, Vienna)."
2802,2802,"Lectotype ♂, ECUADOR: Huigra, 4500 ft, vi.1914 (Parish) (slide no. 5772, Clarke), designated by Clarke 1969a: 442, pl. 220, figs 4-4b. (BMNH)."
2804,2804,"Holotype ♂, USA: California, San Diego County, San Diego, v. (Ricksecker) (slide no. 9898). (USNM, no. 12689)."
2807,2807,"Syntypes, unspecified sex, GERMANY: Bayern, Augsburg (Hübner) (Not traced)."
2808,2808,"Lectotype ♀, LATVIA: Koknese, Bilsti?i ('Bielsteinhof'), v. (Lienig) (slide no. 7118), designated by Huemer & Sattler 1995: 22. (BMNH)."
2811,2811,"Lectotype, sex uncertain, SWEDEN: Lappmark (Paykull), designated by Huemer & Sattler 1995: 17. (ZMUC, Copenhagen)."
2812,2812,"Syntypes, unspecified sex, EUROPE: unspecified. (Not traced)."
2813,2813,"Lectotype ♀, NORWAY: Finmark, Alto-Kautokeino, 12.viii.1832 (Zetterstedt), designated by Huemer & Sattler 1995: 17. (MZU, Lund)."
2817,2817,"Holotype ♂, USA: California, Whitman County, Wawawai, 3.viii.1934 (Clarke) (slide no. 7711). (USNM, no. 50944)."
2822,2822,"Holotype ♂, USA: Texas, Brownsville, ex Abutilon incanum, late iii-early iv., em. 20.iv.1919 (More & Hanson) (slide no. 8213). (USNM, no. 23740)."
2825,2825,"Lectotype ♀, USA: [Pennsylvania, Easton] (Clemens) (slide no. 2938, Hodges), designated by Hodges 1999: 131. (ANS, Philadelphia)."
2826,2826,"Holotype ♀ [abdomen missing], CANADA: Nova Scotia (Redman). (BMNH)."
2827,2827,"Lectotype ♀, USA: Kentucky (Chambers) (slide no. 3265, Hodges), designated by Hodges 1999: 131. (MCZ, Cambridge, Mass., no. 1532)."
2828,2828,"Holotype ♂, USA: Texas (Boll). (MCZ, Cambridge, Mass., no. 1704)."
2829,2829,"Lectotype ♀, CANADA: Ontario, Parry Sound, vi.1915 (Parish) (slide no. 6139, Clarke), designated by Clarke 1969a: 445, pl. 221, figs 1-1b. (BMNH)."
2833,2833,"Holotype ♂, USA: Montana, Glacier National Park, [several localities and dates, not clearly attributed to holotype] (ANS, Philadelphia)."
2838,2838,"Holotype ♂, UKRAINE: Ukraina or., National Park Kam'yani Mogyly, 16.vii.1971 (Kosakewitsh) (slide no. 14766, Piskunov = 91/292, Huemer). (ZIAN, St Petersburg)."
2843,2843,"Holotype ♂, USA: California, San Diego County, San Diego, v. (Ricksecker) (slide no. 9897). (USNM, no. 12684)."
2845,2845,"Lectotype ♂, SLOVENIA: Julijske Alpe, Mangrt (unspecified) (slide no. 148a, Sattler), designated by Sattler 1960a: 32. (ZMHU, Berlin)."
2847,2847,"Holotype ?, ITALY: Friuli, Udine, Massiccio del Monte Canin, Sella di Grubbia, 2045 m, 20-21.vi.2003 (Morin) (slide no. 1503, Timossi). (Coll. Morin, Ronchi dei Legionari)."
2850,2850,"Holotype ♂, MEXICO: Guerrero, Omiltemi 'Omilteme'), 8000 ft, vii.18?? (Smith) (slide no. 9244). (BMNH)."
2852,2852,"Holotype ♂, CANADA: Alberta, Waterton Lakes, 26.vi. (McDunnough). (CNC, Ottawa, no. 1333)."
2855,2855,"Holotype ♂, USA: California, San Diego County, San Diego (Wright) (slide no. 8041). (USNM, no. 20071)."
2857,2857,"Lectotype ♂, SWEDEN: Lappland (Frigelius) (genitalia mounted on card, no number), designated by Huemer & Sattler 1995: 35. (MZU, Lund)."
2858,2858,"Lectotype ♂, NORWAY: Dovre, Blåhø(‘Blaahoe'), 26.vi.1862 (Wocke) (slide no. 91/221, Huemer), designated by Huemer & Sattler 1995: 35. (ZIAN, St Petersburg)."
2863,2863,"Lectotype ♂, USA: Kentucky (Chambers) (slide no. 3283, Hodges), designated by Hodges 1999: 123. (MCZ, Cambridge, Mass., no. 1632)."
2864,2864,"Lectotype ♀, USA: Kentucky, vi. (Chambers), designated by Sattler 1967a: 75 (‘holotype'). (MCZ, Cambridge, Mass., no. 1492)."
2866,2866,"Holotype ♂, USA: North Dakota, Barton, ex Acer negundo, em. 11.vii.1914 (Sudvagen) (slide nos 8279, 8280). (USNM, no. 21807)."
2867,2867,"Holotype ♂, USA: Illinois, Putnam County, 29.vi.1941 [or 15.vii.1941] (Glenn). (USNM, no. 58234)."
2869,2869,"Lectotype ♀, USA: California (Behrens), designated by Hodges 1999: 127. (MCZ, Cambridge, Mass., no. 1464)."
2870,2870,"Holotype ♂ (CAS, San Francisco, no. 4178), USA: California, San Francisco, ex Quercus agrifolia, 5.viii., em. 19.ix.1927 (Keifer)."
2872,2872,"Holotype ♂, CANADA: Alberta, Waterton Lakes, 28.vi. (McDunnough). (CNC, Ottawa, no. 1334)."
2874,2874,"Lectotype ♂ [abdomen missing], USA: California, [San Francisco] (Behrens), designated by Miller & Hodges 1990: 64 (‘holotype'). (MCZ, Cambridge, Mass., no. 1463)."
2882,2882,"Holotype ♂, USA: California, San Diego County, San Diego (Wright) (slide no. 7700). (USNM, no. 20070)."
2885,2885,"Holotype ♀, COLOMBIA: La Cumbre ('Crumbre'), 6600 ft, v.1914 (Parish) (slide no. 5935, Clarke). (BMNH)."
2889,2889,"Lectotype ♀, FRENCH GUIANA: Rio Maroni, 1916 (LeMoult) (slide no. 5794, Clarke), designated by Clarke 1969a: 449, pl. 155, figs 4-4c. (BMNH)."
2893,2893,"Holotype ♂ [abdomen missing], USA: California, Humboldt County, Bair's Ranch, Redwood Creek, vii. (Barber). (USNM, no. 12698)."
2895,2895,"Holotype ♀, ARGENTINA: Alta Gracia, 1932 (Bruch) (slide no. 6066, Clarke). (BMNH)."
2897,2897,"Holotype ♂, CANADA: Alberta, Moraine Lake, 6.viii. (McDunnough). (CNC, Ottawa, no. 1335)."
2899,2899,"Lectotype ♂, SWITZERLAND: unspecified (slide no. 261a, Sattler), designated by Sattler 1960a: 39, Huemer & Sattler 1995: 39. (ZMHU, Berlin)."
2906,2906,"Holotype ♂, MEXICO: Sonora, 1883 (Morrison) (slide no. 9365). (BMNH)."
2909,2909,"Lectotype ♂, USA: New Mexico, Otero County, Bent, 7000 ft, vii.1927 (unspecified) (slide no. 5760, Clarke), designated by Clarke 1969a: 445, pl. 221, figs 4-4b. (BMNH)."
2911,2911,"Holotype ♂, MEXICO: Guerrero, Amula, 6000 ft, ix.18?? (Smith) (slide no. 9264). (BMNH)."
2914,2914,"Holotype ♂, USA: California, Plumas County, Snake Lake, 4 mls NW of Quincy, 4000 ft, ex Quercus kellogii, em. 19.vi.1982 (De Benedictis). (EME, Berkeley)."
2917,2917,"Holotype ♂, SWITZERLAND: Engadin, between Samedan and Celerina, 1800 m ('6000 ft'), late vii.1853 (Frey). (BMNH)."
2918,2918,"Holotype ♂, CANADA: Labrador (Möschler) (slide no. RWH 4044). (ZMHU, Berlin)."
2919,2919,"Holotype ♀, USA: Pennsylvania, Allegheny County, Oak Station (Marloff) (slide no. 7891). (USNM, no. 11558)."
2920,2920,"Lectotype ♂, RUSSIAN FEDERATION: Tuva Republic, eastern Tannu Ola mountains, 'Schawyr', vi.1914 (unspecified) (slide no. 14318), designated by Huemer & Sattler 1995: 30. (NHM, Vienna)."
2925,2925,"Holotype ♂, USA: Pennsylvania, New Brighton (Engel) (slide no. 8321). (USNM, no. 11323)."
2927,2927,"Holotype ♂, CANADA: Quebec, Ottawa County, Meach Lake (unspecified)(slide no. 7932). (USNM, no. 22663)."
2928,2928,"Holotype ♂, USA: Montana, Glacier National Park, Glacier Park Station, 14.vii.1920 (Braun). (ANS, Philadelphia)."
2937,2937,"Holotype ♀ [abdomen missing], USA: Nevada, Verdi (unspecified). (USNM, no. 22659)."
2938,2938,"Holotype ♂, USA: California, El Dorado Co., nr Placerville, ex Pinus ponderosa, em. 15.v.1935 (Lange) (Hopkins U.S. no. 21, 182, N.). (USNM)."
2944,2944,"Holotype ♀, RUSSIAN FEDERATION: Vostochnyy Sayan, Gora Munku-Sardyk (unspecified) (slide no. 477, Filipjev). (ZIAN, St Petersburg)."
2948,2948,"Holotype ♀, WEST INDIES: US Virgin Islands, St Thomas, 6.iii.1894 (Gudmann). (NHM, Vienna)."
2953,2953,"Holotype ♂, MEXICO: Sonora, 1883 (Morrison) (slide no. 9364). (BMNH)."
2959,2959,"Lectotype ♂, USA: Arizona, Phoenix, viii. (Kunze) (slide no. 8048), designated by Hodges 1999: 93. (USNM, no. 6377)."
2963,2963,"Holotype ♀, PANAMA: La Chorrera, v. (Busck) (slide no. 10666). (USNM, no. 15833)."
2966,2966,"Lectotype ♂, WEST INDIES: Lesser Antilles, Windward Islands, Grenada, windward side, Balthazar, 250 ft, 8.v. (Smith) (slide no. 9369), to be designated. (BMNH)."
2968,2968,"Holotype ♀, PARAGUAY: Makthalawaiya, v.1927 (Carter) (slide no. 6241, Clarke). (BMNH)."
2971,2971,"Holotype ♂, ECUADOR: Galápagos Is, Isabela, Volcano Darwin, 630 m, 17.v.1992 (Landry). (MHN, Geneva)."
2974,2974,"Lectotype ♂, RUSSIAN FEDERATION: Tuva Republic, eastern Tannu Ola mountains, 'Schawyr', 2500 m, vi.1914 (unspecified) (slide no. 3209), designated by Huemer & Sattler 1995: 32. (NHM, Vienna)."
2978,2978,"Holotype ♂, CANADA: Manitoba, Aweme (Criddle). (USNM)."
2982,2982,"Lectotype, unspecified sex, USA: Kentucky, vi. (Chambers), designated by Braun 1924: 351 (‘type'). (ANS, Philadelphia)."
2984,2984,"Lectotype ♂, USA: New York (Beutenmüller) (slide no. 8282), designated by Hodges 1999: 117. (USNM, no. 6389)."
2988,2988,"Holotype ♂, ARGENTINA: Tigre, em. vi.1941 (Bourquin). (USNM, no. 59422)."
